"","","","","","","","","","Normalized abundance","","","","","","Raw abundance","","","","","","Spectral counts","","","","","",
"H0GLU8_9SACH;H0GZ28_9SACH;YML022W","3","3","128.53","0.0182028414971367","1.33124800435642","Condition 1","Condition 4","Apt1p OS=Saccharomyces cerevisiae x Saccharomyces kudriavzevii VIN7 GN=VIN7_3635 PE=3 SV=1","30619.97493881","35188.503457459","34862.5562078988","46109.9989374082","48199.4619657626","39708.6530101233","28611.2006118509","58343.0166366282","40457.7668561938","37392.3423447955","48199.4619657626","44536.6304921544","0","0","2","0","0","0",
"YER031C","3","1","136.91","0.0182278726893643","1.66326175131233","Condition 4","Condition 1","YPT31 SGDID:S000000833, Chr V from 214746-214075, reverse complement, Verified ORF, """"GTPase of the Ypt/Rab family, very similar to Ypt32p; involved in the exocytic pathway; mediates intra-Golgi traffic or the budding of post-Golgi vesicles from the ","3712.73712224053","3494.19890677963","3704.57725501931","2493.2846958344","2425.34579802257","1641.67985743328","3469.16896031979","5793.42924305917","4299.1375041619","2021.89887352271","2425.34579802257","1841.28354034772","0","1","1","0","0","0",
"YOL151W;GRE2_YEAST","2","1","68.74","0.0182733873652647","1.21036901349284","Condition 1","Condition 4","GRE2 SGDID:S000005511, Chr XV from 43693-44721, Verified ORF, """"NADPH-dependent methylglyoxal reductase (D-lactaldehyde dehydrogenase); stress induced (osmotic, ionic, oxidative, heat shock and heavy metals); regulated by the HOG pathway""""","5487.8679380034","5000.5248718847","4846.50884812978","6143.93308150236","6558.8249424312","5858.1317678913","5127.84516706276","8290.93815100567","5624.34159660644","4982.34774281614","6558.8249424312","6570.39285252039","0","0","0","0","1","0",
"YLR270W","1","1","21.51","0.0183390878427718","7.84760482012998","Condition 4","Condition 1","DCS1 SGDID:S000004260, Chr XII from 681188-682240, Verified ORF, """"Non-essential hydrolase involved in mRNA decapping, may function in a feedback mechanism to regulate deadenylation, contains pyrophosphatase activity and a HIT (histidine triad) motif","325.696086441439","505.241800877902","637.434712378861","16.4449729143792","60.8463401835433","109.819612254952","304.329317260796","837.697767675055","739.738785236462","13.3358506015164","60.8463401835433","123.172032316069","1","1","0","0","0","0",
"YER052C","1","1","51.48","0.0187119807445805","1.47438591842413","Condition 1","Condition 4","HOM3 SGDID:S000000854, Chr V from 257957-256374, reverse complement, Verified ORF, """"Aspartate kinase (L-aspartate 4-P-transferase); cytoplasmic enzyme that catalyzes the first step in the common pathway for methionine and threonine biosynthesis; exp","4263.25330919213","4869.12998499218","5316.77214451926","6997.31318059689","8111.98957306258","6194.3285582865","3983.56941611441","8073.08364402994","6170.07905466581","5674.38594604608","8111.98957306258","6947.46613734478","1","0","1","0","0","1",
"PYRE_YEAST;E7KG61_YEASA;E7Q7F4_YEASB;H0GYW8_9SACH;J8LK95_SACAR;YML106W","4","4","190.53","0.018789965685549","1.14456662905022","Condition 4","Condition 1","Orotate phosphoribosyltransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=URA5 PE=1 SV=2","40813.2666735668","43647.4950977772","42253.8315281203","35844.6262873858","39127.8981695196","35737.1451100065","38135.7777972031","72368.1396600276","49035.2931824965","29067.7633538571","39127.8981695196","40082.2467134077","1","0","1","0","1","2",
"YHR121W","1","1","17.68","0.0190440055217014","1.34500936606629","Condition 4","Condition 1","LSM12 SGDID:S000001163, Chr VIII from 352759-353322, Verified ORF, """"Protein of unknown function that may function in RNA processing; interacts with Pbp1p and Pbp4p and associates with ribosomes; contains an RNA-binding LSM domain and an AD domain; G","2452.23077820088","2095.57776247552","2135.82045337299","1494.28523794126","1841.70780332912","1633.21324284406","2291.35611253336","3474.49639076767","2478.6055685061","1211.77242388838","1841.70780332912","1831.78751223053","0","1","0","0","0","0",
"YOL021C","1","1","37.25","0.0192411322695888","1.62841141673692","Condition 4","Condition 1","DIS3 SGDID:S000005381, Chr XV from 285427-282422, reverse complement, Verified ORF, """"Catalytic component of the exosome, involved in RNA processing and degradation; binds Gsp1p/Ran and enhances the GEF activity of Srm1p; implicated in mitotic contro","1228.07164311195","1676.53032416405","1699.40589614482","839.010335568547","921.514035157982","1066.77579193539","1147.50597337252","2779.71004685569","1972.14934929788","680.385218420572","921.514035157982","1196.47975093211","1","0","1","0","0","0",
"YDL040C;B5VFM7_YEAS6;B5VFM8_YEAS6;H0GDU2_9SACH","3","3","113.12","0.0192635444881499","1.15299263884457","Condition 4","Condition 1","NAT1 SGDID:S000002198, Chr IV from 381435-378871, reverse complement, Verified ORF, """"Subunit of the N-terminal acetyltransferase NatA (Nat1p, Ard1p, Nat5p); N-terminally acetylates many proteins, which influences multiple processes such as the cell ","11091.7765949467","11721.0198762201","11739.0239041726","10346.2876612156","10275.1697127348","9345.62065524171","10364.1183878835","19433.6101409736","13623.0599214265","8390.19603429325","10275.1697127348","10481.9081557925","1","0","1","2","1","1",
"YMR229C;A3LTH8_PICST;B5VPZ8_YEAS6;H0GLD4_9SACH;J8Q9D5_SACAR","10","8","447.59","0.0192728482759794","1.08261253348456","Condition 1","Condition 4","RRP5 SGDID:S000004842, Chr XIII from 731122-725933, reverse complement, Verified ORF, """"Protein required for the synthesis of both 18S and 5.8S rRNA; C-terminal region is crucial for the formation of 18S rRNA and N-terminal region is required for the","27194.2190152085","26848.9235932997","27463.6256419162","30507.6869378192","29223.7158353384","28508.846098573","25410.1859090867","44515.8799598622","31871.3566676068","24739.8373544812","29223.7158353384","31975.0948017841","1","3","2","2","1","0",
"YMR116C;A7TSL1_VANPO;B5VPP1_YEAS6;G0V693_NAUCC;G8ZLP5_TORDC;GBLP_YEAST;H2AM89_KAZAF","13","13","681.14","0.0193114842200829","1.13492519039309","Condition 1","Condition 4","ASC1 SGDID:S000004722, Chr XIII from 500687-500151,499877-499455, reverse complement, Verified ORF, """"WD repeat protein (G-beta like protein) involved in translation regulation; required for repression of Gcn4p activity in the absence of amino-acid s","965900.1837592","974754.934616671","935001.625845825","1148035.97769493","1083293.3709811","1032325.92926494","902533.851963763","1616156.91999316","1085063.22838317","930985.801157423","1083293.3709811","1157841.30092304","4","2","3","2","5","4",
"YKL009W;H0GJB8_9SACH","2","2","94.68","0.0195090008453412","1.08854995819861","Condition 4","Condition 1","MRT4 SGDID:S000001492, Chr XI from 425885-426595, Verified ORF, """"Protein involved in mRNA turnover and ribosome assembly, localizes to the nucleolus""""","14985.8804180119","15489.8259239408","14913.4805183907","14183.239493193","14140.5716717691","13373.1146568492","14002.7557776181","25682.3417532235","17306.9959135909","11501.7254155136","14140.5716717691","14999.0851074567","1","0","1","0","1","1",
"YKL191W","1","1","35.79","0.0198179801911935","2.07583872603125","Condition 1","Condition 4","DPH2 SGDID:S000001674, Chr XI from 81040-82644, Verified ORF, """"Protein required, along with Dph1p, Kti11p, Jjj3p, and Dph5p, for synthesis of diphthamide, which is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); may","831.157814250648","1038.4449098182","829.066765169629","1287.67617149936","2233.6699238709","2080.65653914994","776.631039416421","1721.75576386731","962.126520310981","1044.22531649371","2233.6699238709","2333.63321192441","0","0","1","1","0","0",
"YNL281W;H0GM54_9SACH","3","3","131.24","0.0199091956755749","1.22714164498326","Condition 1","Condition 4","HCH1 SGDID:S000005225, Chr XIV from 108467-108928, Verified ORF, """"Heat shock protein regulator that binds to Hsp90p and may stimulate ATPase activity; originally identified as a high-copy number suppressor of a HSP90 loss-of-function mutation; GFP-f","12572.4907655411","12425.3860532174","11628.8212886403","14415.51555261","14083.1035811456","16447.527432063","11747.6926810809","20601.4588286142","13495.1705119534","11690.0868584191","14083.1035811456","18447.3004300755","0","0","3","0","0","0",
"H0GNC2_9SACH;B5VRQ9_YEAS6;E7KU69_YEASL;E7QKK3_YEASZ;G8JQX2_ERECY;H0H0Y3_9SACH;J8Q2D4_SACAR;YOR007C","7","7","443.9","0.0200356348234085","1.12852003669697","Condition 4","Condition 1","Sgt2p OS=Saccharomyces cerevisiae x Saccharomyces kudriavzevii VIN7 GN=VIN7_4450 PE=4 SV=1","112904.693806158","123845.81079324","124257.391197017","105941.742206614","107992.098536126","105961.14034509","105497.762521458","205338.03627716","144199.884059814","85912.1662217166","107992.098536126","118844.428011031","2","1","1","1","2","4",
"H0GI58_9SACH;A5DNS2_PICGU;YJL158C;YJL160C","2","1","139.59","0.0200947102238515","1.34468008030001","Condition 4","Condition 1","Cis3p OS=Saccharomyces cerevisiae x Saccharomyces kudriavzevii VIN7 GN=VIN7_2541 PE=4 SV=1","7273.39125481218","8283.84018867967","9289.67147447592","5757.22566751083","6381.66974145866","6339.03349172806","6796.23209149499","13734.7195378057","10780.6025594826","4668.75207279952","6381.66974145866","7109.76502341969","0","1","0","0","0","1",
"YDR212W;A3LQE3_PICST;B5VGA1_YEAS6;C5DKV7_LACTC;H0GE58_9SACH","5","5","260.3","0.0207227200910958","1.24774169626624","Condition 4","Condition 1","TCP1 SGDID:S000002620, Chr IV from 887229-888908, Verified ORF, """"Alpha subunit of chaperonin-containing T-complex, which mediates protein folding in the cytosol; involved in maintenance of actin cytoskeleton; homolog to Drosophila melanogaster and m","43416.1557078224","46200.8693417671","42567.6096198602","39097.3824197383","34402.1547134149","32439.5647378517","40567.9084726298","76601.6688345985","49399.4305912536","31705.5463438364","34402.1547134149","36383.7299564832","1","1","1","2","1","0",
"YCL037C;G2W9Y8_YEASK","4","4","127.56","0.0207310546078774","1.67270132080804","Condition 4","Condition 1","SRO9 SGDID:S000000542, Chr III from 58678-57374, reverse complement, Verified ORF, """"Cytoplasmic RNA-binding protein that associates with translating ribosomes; involved in heme regulation of Hap1p as a component of the HMC complex, also involved in ","46311.372330578","34963.6366678269","31800.0861084314","26146.9595822866","20891.625939285","20561.7049189313","43273.1890541443","57970.1844454441","36903.7904767956","21203.5585883131","20891.625939285","23061.7002805333","2","2","0","1","1","0",
"B0GXD2_YERPE","1","1","97.38","0.0209137671364594","1.11964031855988","Condition 1","Condition 4","Major outer membrane lipoprotein OS=Yersinia pestis biovar Orientalis str. MG05-1020 GN=lpp PE=3 SV=1","14003.6488638465","14873.631139083","14088.9860757561","15580.6465291456","16801.5228159071","15724.5944946152","13084.9619486005","24660.6824312286","16350.1755434662","12634.9356407903","16801.5228159071","17636.4696749372","0","0","0","1","0","1",
"YBR191W;A1CJG4_ASPCL;A3LRQ7_PICST;A6ZLD1_YEAS7","7","1","283.96","0.0210117198080675","1.55946063668244","Condition 4","Condition 1","RPL21A SGDID:S000000395, Chr II from 606265-606275,606664-607135, Verified ORF, """"Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl21Bp and has similarity to rat L21 ribosomal protein""""","21640.5819584224","23045.6657723543","20768.4065757067","14877.9680960039","16190.625422226","10904.030071507","20220.8863007543","38210.0268397072","24101.5990394936","12065.1071190849","16190.625422226","12229.7968164834","1","0","0","0","1","0",
"YGL137W;COPB2_YEAST;H0GUN6_9SACH;I2GW97_TETBL","11","9","428.23","0.021164164190685","1.15012985702197","Condition 4","Condition 1","SEC27 SGDID:S000003105, Chr VII from 249874-249891,250092-252743, Verified ORF, """"Essential beta'-coat protein of the COPI coatomer, involved in ER-to-Golgi and Golgi-to-ER transport; contains WD40 domains that mediate cargo selective interactions; 4","56117.4851710559","63020.4740925505","61039.8574336304","51555.8808160365","53794.9868260219","51307.8049392897","52435.987595359","104488.801942797","70836.3525112254","41808.6139619649","53794.9868260219","57546.0655732171","3","2","3","1","2","0",
"YMR091C","1","1","25.14","0.0217038820269795","2.28619197162376","Condition 1","Condition 4","NPL6 SGDID:S000004697, Chr XIII from 451364-450057, reverse complement, Verified ORF, """"Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Ldb7p, and Htl1p to form a module important for a broad range of RSC functions; i","283.075819515536","564.29291584645","569.205192742272","1155.84722138109","957.395363280237","1125.31735698217","264.505084563529","935.605318281364","660.558877093588","937.32023413904","957.395363280237","1262.13909350049","0","0","0","0","1","1",
"RDRP_SCVLA;A8B735_SCVLA","5","5","312.57","0.0221992493815902","1.13857912013559","Condition 4","Condition 1","Probable RNA-directed RNA polymerase OS=Saccharomyces cerevisiae virus L-A GN=gag-pol PE=3 SV=2","125183.304097228","134212.825714266","137141.777080735","111273.361531318","120322.607259149","116678.38463787","116970.854285073","222526.687813331","159152.129014549","90235.7780116905","120322.607259149","130864.72869562","1","3","2","1","1","1",
"YDR172W;AT1G18070.1;E9P8Q3_YEASX;H0GDJ4_9SACH","9","8","363.46","0.0223762069567025","1.16376998142028","Condition 4","Condition 1","SUP35 SGDID:S000002579, Chr IV from 808321-810378, Verified ORF, """"Translation termination factor eRF3; altered protein conformation creates the [PSI(+)] prion, a dominant cytoplasmically inherited protein aggregate that alters translational fidelity","51885.6799520942","55737.7913468761","53024.1665885795","48963.825513371","45917.7231067816","43159.1642804272","48481.8031679731","92414.0150424721","61534.1960810862","39706.6182671595","45917.7231067816","48406.672253968","1","2","2","2","2","3",
"rev_YDR206W","2","2","50.86","0.0224657621917055","1.27470056149491","Condition 1","Condition 4","decoy","19257.2063499307","22161.6258128917","20729.9637762308","23807.0583621059","28506.2513697466","26907.7953478912","17993.8682249975","36744.276580543","24056.9864239062","19306.0441772464","28506.2513697466","30179.3802590591","1","1","1","1","0","1",
"YPR041W;E7QAG2_YEASB","5","5","165.27","0.0229252381130203","1.06507235633319","Condition 4","Condition 1","TIF5 SGDID:S000006245, Chr XVI from 648701-649918, Verified ORF, """"Translation initiation factor eIF-5; N-terminal domain functions as a GTPase-activating protein to mediate hydrolysis of ribosome-bound GTP; C-terminal domain is the core of ribosomal","54277.2870945612","55759.2575178235","57285.5535810388","52411.9517658042","53066.780304779","51620.5459253987","50716.512761126","92449.6062454405","66479.5076181063","42502.8342777927","53066.780304779","57896.8311792562","0","2","0","1","2","2",
"YOR206W","1","1","27.39","0.0231446349495684","1.22972305965126","Condition 1","Condition 4","NOC2 SGDID:S000005732, Chr XV from 727513-729645, Verified ORF, """"Protein that forms a nucleolar complex with Mak21p that binds to 90S and 66S pre-ribosomes, as well as a nuclear complex with Noc3p that binds to 66S pre-ribosomes; both complexes medi","11130.526087021","13518.6424070046","12566.2736867519","14990.2309682054","15705.6661481587","15068.7903084562","10400.3257817027","22414.0927109904","14583.0778454089","12156.1453287294","15705.6661481587","16900.9295218445","0","0","1","0","0","0",
"YDL236W","1","1","22.14","0.0234918389536234","2.67325109522528","Condition 4","Condition 1","PHO13 SGDID:S000002395, Chr IV from 32296-33234, Verified ORF, """"Alkaline phosphatase specific for p-nitrophenyl phosphate, involved in dephosphorylation of histone II-A and casein""""","3080.69375312283","5430.68746078377","6861.94818778388","2282.70431046199","1939.71913664847","1528.37543188333","2878.58978233699","9004.15356554963","7963.24567553488","1851.13127338391","1939.71913664847","1714.20299363268","1","0","0","0","1","1",
"YOL111C;H0GN19_9SACH","2","2","68.76","0.0236253506067794","1.42173374573832","Condition 1","Condition 4","MDY2 SGDID:S000005471, Chr XV from 108896-108258, reverse complement, Verified ORF, """"Protein required for efficient mating; involved in shmoo formation and nuclear migration in the pre-zygote; associates with ribosomes and interacts with YOR164C; co","4868.3696177162","4274.6279537139","4271.17797714059","5820.87624642309","5745.19560759953","7505.3141946381","4548.98804011011","7087.3912020848","4956.67391025423","4720.36873495479","5745.19560759953","8417.84799219712","0","1","1","0","0","1",
"YGR193C","1","1","40.02","0.0239616606010349","1.57267851738255","Condition 1","Condition 4","PDX1 SGDID:S000003425, Chr VII from 885746-884514, reverse complement, Verified ORF, """"Dihydrolipoamide dehydrogenase (E3)-binding protein (E3BP) of the mitochondrial pyruvate dehydrogenase (PDH) complex, plays a structural role in the complex by bin","1533.52872610194","1272.22731967898","1796.59869853692","2819.37985731986","2219.11787099268","2199.52670744978","1432.92403453037","2109.37017447583","2084.94095631116","2286.34177519785","2219.11787099268","2466.95621234853","0","0","0","0","0","1",
"YOR283W","1","1","34.97","0.0245095816229963","1.35466987190296","Condition 1","Condition 4","YOR283W SGDID:S000005809, Chr XV from 847452-848144, Uncharacterized ORF, """"Putative protein of unknown function with some similarity to GPM1/YKL152C, a phosphoglycerate mutase; YOR283W is not an essential gene""""","3050.73747969143","2920.46833927236","3382.88531848695","4855.37085377132","3986.04700428035","3830.28758488733","2850.59874216004","4842.17617014899","3925.81613064783","3937.40388980725","3986.04700428035","4295.99318826866","0","0","0","0","0","0",
"GAS1_YEAST;A5E4P3_LODEL;A6ZN24_YEAS7;YMR307W","5","5","276.29","0.024518799497904","1.1186361275512","Condition 1","Condition 4","1,3-beta-glucanosyltransferase GAS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GAS1 PE=1 SV=2","81696.0234588014","81071.5687827689","74762.8606663998","91207.3236896132","87526.1696106186","86976.6527162234","76336.486918793","134417.762095762","86761.8073759603","73963.4688863059","87526.1696106186","97551.7110207525","1","0","3","1","2","2",
"YER126C","1","1","19.08","0.0245889693461896","1.5542657186631","Condition 4","Condition 1","NSA2 SGDID:S000000928, Chr V from 414175-413390, reverse complement, Verified ORF, """"Protein constituent of 66S pre-ribosomal particles, contributes to processing of the 27S pre-rRNA""""","4718.84846303191","5314.81278186253","4695.06397649235","3904.21147145279","3011.87909006859","2560.23323854007","4409.27598087633","8812.03177417426","5448.59082056652","3166.07276710656","3011.87909006859","2871.51925524952","0","0","1","1","0","0",
"YIL041W;E7KDQ2_YEASA;G8ZZN9_TORDC;H0GHZ0_9SACH;H0GWC1_9SACH","7","7","386.33","0.0246600302391167","1.12542609174455","Condition 1","Condition 4","GVP36 SGDID:S000001303, Chr IX from 276524-277504, Verified ORF, """"Golgi vesicle protein of unknown function; localizes to both early and late Golgi vesicles; may interact with ribosomes, based on co-purification experiments""""","69087.2508480306","77202.3137745052","75532.9433295316","83357.9451506029","83053.2146347199","83233.6784001462","64554.8926047256","128002.484742708","87655.4832343566","67598.110909981","83053.2146347199","93353.6470870739","2","3","2","1","2","0",
"YGL039W","1","1","22.97","0.024702547263433","1.20093596105322","Condition 1","Condition 4","YGL039W SGDID:S000003007, Chr VII from 423967-425013, Verified ORF, """"Oxidoreductase, catalyzes NADPH-dependent reduction of the bicyclic diketone bicyclo[2.2.2]octane-2,6-dione (BCO2,6D) to the chiral ketoalcohol (1R,4S,6S)-6-hydroxybicyclo[2.2.2]oc","3238.25434014783","3484.70812458651","3884.7155109479","4234.84012720863","4228.90403636248","4275.39778069791","3025.81385985181","5777.69339728621","4508.18676368202","3434.19205077437","4228.90403636248","4795.22211739029","0","0","0","1","0","0",
"YLR420W","2","2","51.78","0.0247332175827392","1.13157890642667","Condition 1","Condition 4","URA4 SGDID:S000004412, Chr XII from 963782-964876, Verified ORF, """"Dihydroorotase, catalyzes the third enzymatic step in the de novo biosynthesis of pyrimidines, converting carbamoyl-L-aspartate into dihydroorotate""""","12312.8381471913","13323.3977074043","12934.1284752184","13858.8889458176","15195.184265376","14591.3374776155","11505.0741561525","22090.3743473844","15009.9709045398","11238.697287414","15195.184265376","16365.4255776749","1","1","0","1","0","0",
"rev_YOR375C","1","1","19.76","0.0249041579907546","4.68421806389729","Condition 4","Condition 1","decoy","826.774201673449","830.361544816302","1097.27511711151","62.0322087165162","224.823989539496","301.163152258506","772.535006708964","1376.7507186602","1273.38054617871","50.3042645453194","224.823989539496","337.780080995698","1","1","0","0","0","0",
"B2CMZ0_9NEOP","3","1","168.29","0.0249925505595852","1.11364053735787","Condition 1","Condition 4","Glyceraldehyde-3-phosphate dehydrogenase (Fragment) OS=Amathuxidia amythaon GN=GAPDH PE=3 SV=1","89750.3866766257","92710.0656487627","85173.9946863841","102058.589793062","100122.746963517","95867.2326290868","83862.4565607147","153714.547965014","98843.8598329652","82763.1710412641","100122.746963517","107523.252295125","1","1","1","0","1","0",
"H0GJ91_9SACH;YKL040C","1","1","37.68","0.0251211789809818","1.12718869973794","Condition 4","Condition 1","Nfu1p OS=Saccharomyces cerevisiae x Saccharomyces kudriavzevii VIN7 GN=VIN7_2967 PE=4 SV=1","2908.64350947239","2915.83970826704","2994.47816919257","2770.667551214","2582.0497587857","2471.13808260877","2717.82661887138","4834.50183707952","3475.07219214482","2246.83912353248","2582.0497587857","2771.59146275196","0","0","0","0","0","0",
"YDL014W;E0VJR8_PEDHC;FBRL_YEAST","9","8","345.23","0.0252193856487645","1.23935847694848","Condition 4","Condition 1","NOP1 SGDID:S000002172, Chr IV from 427361-428344, Verified ORF, """"Nucleolar protein, component of the small subunit processome complex, which is required for processing of pre-18S rRNA; has similarity to mammalian fibrillarin""""","103745.813824995","111423.139078846","101050.537981746","92605.9633513559","76665.7438474106","85876.0137932873","96939.7361662902","184741.077859179","117268.483755995","75097.6786944624","76665.7438474106","96317.2508892644","1","3","0","2","5","2",
"YOR211C","1","1","19.1","0.0253436151595628","1.47619378251072","Condition 1","Condition 4","MGM1 SGDID:S000005737, Chr XV from 741570-738925, reverse complement, Verified ORF, """"Mitochondrial GTPase related to dynamin, present in a complex containing Ugo1p and Fzo1p; required for normal morphology of cristae and for stability of Tim11p; hom","11427.4966294055","11479.8983380887","13171.8038383421","21049.8708865962","14944.4991148082","17265.5189537393","10677.8140481351","19033.8273560177","15285.7915979903","17070.1365570145","14944.4991148082","19364.747469574","0","0","0","0","0","0",
"YER091C;A0JXH5_ARTS2;A1CH47_ASPCL;B2BX19_SACKU;B3LRK9_YEAS1;B5VHL8_YEAS6;B6QFW8_PENMQ;C4QZU2_PICPG;C5DE81_LACTC;C5DQU3_ZYGRC;D6C7G0_YEASX;H0GF74_9SACH;H0GTZ1_9SACH;Q1EMY1_9SACH;Q1EMZ1_9SACH","17","15","827.16","0.0260764395392615","1.08185134448097","Condition 4","Condition 1","MET6 SGDID:S000000893, Chr V from 342163-339860, reverse complement, Verified ORF, """"Cobalamin-independent methionine synthase, involved in amino acid biosynthesis; requires a minimum of two glutamates on the methyltetrahydrofolate substrate, similar","153224.364778783","163547.138783916","162521.036774152","150304.010862763","146991.924562681","145734.008366692","143172.32617172","271163.377279698","188604.592727649","121887.207969912","146991.924562681","163453.0810983","3","0","5","2","7","4",
"YFL014W;A7A224_YEAS7;B3LUJ5_YEAS1;H0GFM5_9SACH;J4TT74_SACK1","4","4","209.45","0.0267679247170451","1.27459453689004","Condition 1","Condition 4","HSP12 SGDID:S000001880, Chr VI from 107250-107579, Verified ORF, """"Plasma membrane localized protein that protects membranes from desiccation; induced by heat shock, oxidative stress, osmostress, stationary phase entry, glucose depletion, oleate and ","15545.9923684376","13842.6930309215","12899.8479960872","19447.3723196088","16589.2943439263","17864.0669753927","14526.1224822203","22951.3730464599","14970.1886342972","15770.6098512087","16589.2943439263","20036.0699660935","1","1","1","2","1","0",
"YDR214W;H0GE60_9SACH","2","2","80.33","0.0268059561417591","1.3716893702344","Condition 1","Condition 4","AHA1 SGDID:S000002622, Chr IV from 892872-893924, Verified ORF, """"Co-chaperone that binds to Hsp82p and activates its ATPase activity; similar to Hch1p; expression is regulated by stresses such as heat shock""""","5590.64582757086","6133.15583775646","6413.53022878516","8695.01427976431","9164.31736854477","7019.45371525835","5223.88047808942","10168.855674975","7442.85958763264","7051.11598643007","9164.31736854477","7872.914155349","0","0","1","1","1","0",
"YLR153C;H0GJS6_9SACH","4","3","131.51","0.0271077768301299","1.16642480249534","Condition 4","Condition 1","ACS2 SGDID:S000004143, Chr XII from 447576-445525, reverse complement, Verified ORF, """"Acetyl-coA synthetase isoform which, along with Acs1p, is the nuclear source of acetyl-coA for histone acetylation; mutants affect global transcription; required f","59696.8597526003","62303.2393757114","64994.8499604283","57588.8895868278","51111.9471790825","51613.78333536","55780.5430504886","103299.617041328","75426.0952889201","46701.008985283","51111.9471790825","57889.2463595533","1","1","0","1","1","0",
"YBL039C;G2W8W9_YEASK;J5PED0_SACK1","5","5","216.47","0.0272692291622697","1.21535223677275","Condition 1","Condition 4","URA7 SGDID:S000000135, Chr II from 145731-143992, reverse complement, Verified ORF, """"Major CTP synthase isozyme (see also URA8), catalyzes the ATP-dependent transfer of the amide nitrogen from glutamine to UTP, forming CTP, the final step in de novo","54255.4365232415","58131.3482159634","64517.0657821257","75438.0628920794","71184.8657199738","68377.5618127583","50696.095661479","96382.5648389334","74871.629896937","61175.5788005532","71184.8657199738","76691.2492255252","2","1","1","2","1","2",
"YMR290C;A4S3B6_OSTLU;H0GLI1_9SACH","6","6","249.11","0.0273567786261844","1.11508979614324","Condition 1","Condition 4","HAS1 SGDID:S000004903, Chr XIII from 851590-850073, reverse complement, Verified ORF, """"ATP-dependent RNA helicase; localizes to both the nuclear periphery and nucleolus; highly enriched in nuclear pore complex fractions; constituent of 66S pre-ribos","26668.0129728677","25707.873527386","27465.1818784793","30307.617386803","28180.4302902471","30541.9129852495","24918.5007698707","42624.0034536814","31873.162669888","24577.593387516","28180.4302902471","34255.3521722535","1","1","1","1","1","1",
"YJR109C;CARB_YEAST","9","5","409.09","0.0273779801669608","1.23859288155216","Condition 4","Condition 1","CPA2 SGDID:S000003870, Chr X from 632935-629579, reverse complement, Verified ORF, """"Large subunit of carbamoyl phosphate synthetase, which catalyzes a step in the synthesis of citrulline, an arginine precursor""""","50587.3872530669","57598.3745948866","53064.6293981903","47866.349671757","40686.3187997469","41635.7038724986","47268.6828783909","95498.8873367356","61581.1529051302","38816.6335928922","40686.3187997469","46697.9818775896","0","1","1","2","1","1",
"YAR1_YEAST;YPL239W","2","2","73.35","0.0274520983016464","1.29949257574632","Condition 1","Condition 4","Ankyrin repeat-containing protein YAR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YAR1 PE=1 SV=1","6732.93925528183","6851.81452817613","6799.5367927157","10080.3378718183","7777.13060073491","8631.7657930401","6291.23557825357","11360.4015439802","7890.81766263243","8174.52728996797","7777.13060073491","9681.25923388635","0","1","0","1","1","0",
"YDL007W","2","2","62.75","0.0276260210370689","1.14753403006564","Condition 1","Condition 4","RPT2 SGDID:S000002165, Chr IV from 438044-439357, Verified ORF, """"One of six ATPases of the 19S regulatory particle of the 26S proteasome involved in the degradation of ubiquitinated substrates; required for normal peptide hydrolysis by the core 20S ","9459.392154175","9344.85830353093","10308.357984976","11081.3479296099","11674.2949011906","10652.0660611534","8838.82390923299","15493.9019821904","11962.7815453146","8986.28421111503","11674.2949011906","11947.1977561833","0","0","0","1","1","0",
"H0GCC1_9SACH;A3LR50_PICST;B5VE13_YEAS6;YDR025W","8","7","489.38","0.0279502757244339","1.09676349561935","Condition 1","Condition 4","Rps11ap OS=Saccharomyces cerevisiae x Saccharomyces kudriavzevii VIN7 GN=VIN7_0215 PE=3 SV=1","799911.430398074","847422.210359838","868369.2437226","932377.183463248","930408.212615361","896345.693443914","747434.524442537","1405037.53383669","1007736.78780497","756099.927173271","930408.212615361","1005327.90502786","4","0","2","4","0","2",
"YCR002C;H0GD08_9SACH","2","1","94.57","0.0279921511522202","1.63882888280309","Condition 1","Condition 4","CDC10 SGDID:S000000595, Chr III from 118346-117378, reverse complement, Verified ORF, """"Component of the septin ring of the mother-bud neck that is required for cytokinesis; septins recruit proteins to the neck and can act as a barrier to diffusion a","3183.87506380588","3910.85416962075","3990.22822404243","6615.22051036101","6891.50366549794","4659.62427008483","2975.00204868423","6484.24932755257","4630.63357226619","5364.53254630318","6891.50366549794","5226.16479325393","1","0","0","0","0","0",
"G2WJY3_YEASK;YML072C","1","1","36.26","0.028064108119552","1.17422420864433","Condition 4","Condition 1","K7_Tcb3p OS=Saccharomyces cerevisiae (strain Kyokai no. 7 / NBRC 101557) GN=K7_TCB3 PE=4 SV=1","2746.55772792094","2567.37438683535","2404.67972660849","2303.69366901864","2177.46768268636","2092.21005772637","2566.37421495647","4256.74160154818","2790.61498424776","1868.15233820356","2177.46768268636","2346.5914653205","0","0","0","0","1","0",
